row_id,PET_id,PET,expanded_text,span_text,label,whole_text
848,49,召される,蘇りのキリストにお会いして、人生を変えられたパウロ。（４）異邦人への宣教者として[PET_BOUNDARY]召され[PET_BOUNDARY]、すでに三回の宣教旅行を敢行し、各地に福音を伝え、教会を創設したパウロ。（５）今,召され,0,蘇りのキリストにお会いして、人生を変えられたパウロ。（４）異邦人への宣教者として召され、すでに三回の宣教旅行を敢行し、各地に福音を伝え、教会を創設したパウロ。（５）今
849,49,召される,ド・ドレイファスは日常生活から解き放たれ、燦然と光り輝く宇宙船の一員となって天に[PET_BOUNDARY]召されて[PET_BOUNDARY]いった。『Ｅ．Ｔ．』のヘンリー・トーマスは、去っていく宇宙船を見送り、管理社会,召されて,1,ド・ドレイファスは日常生活から解き放たれ、燦然と光り輝く宇宙船の一員となって天に召されていった。『Ｅ．Ｔ．』のヘンリー・トーマスは、去っていく宇宙船を見送り、管理社会
850,49,召される,朝日って久し振り！とっても気持ちよくって、ふわ〜〜〜〜ってなって、このまま、天に[PET_BOUNDARY]召されるかと[PET_BOUNDARY]思ったよ。朝日って気持ちいいね〜〜〜元気をもらったわ。『今日のお弁当』★十,召されるかと,0,朝日って久し振り！とっても気持ちよくって、ふわ〜〜〜〜ってなって、このまま、天に召されるかと思ったよ。朝日って気持ちいいね〜〜〜元気をもらったわ。『今日のお弁当』★十
851,49,召される,今は天国です。信じる者には永遠のいのちが与えられるので、地獄へは行かずに天国へと[PET_BOUNDARY]召される[PET_BOUNDARY]幸いを感謝します。詩篇１３０：１ 【主】よ。深い淵から、私はあなたを呼び求めま,召される,1,今は天国です。信じる者には永遠のいのちが与えられるので、地獄へは行かずに天国へと召される幸いを感謝します。詩篇１３０：１ 【主】よ。深い淵から、私はあなたを呼び求めま
852,49,召される,気がつかない所で倒れたまま亡くなってしまいました。不思議なのは生まれた日にちと、[PET_BOUNDARY]召された[PET_BOUNDARY]日にちが同じです。やはり寿命だったのでしょうか・・・・。とても人から好かれてる,召された,1,気がつかない所で倒れたまま亡くなってしまいました。不思議なのは生まれた日にちと、召された日にちが同じです。やはり寿命だったのでしょうか・・・・。とても人から好かれてる
853,49,召される,フラダンースの犬の最終回で、ネロとパラトッシュが同時に天に[PET_BOUNDARY]召される[PET_BOUNDARY]場面があります。非常に疑問なのですが、なぜ「同時」なのでしょうか？偶然でもあり,召される,1,フラダンースの犬の最終回で、ネロとパラトッシュが同時に天に召される場面があります。非常に疑問なのですが、なぜ「同時」なのでしょうか？偶然でもあり
854,49,召される,「明ちゃんは、神様のご用をするために天に[PET_BOUNDARY]召されたのよ[PET_BOUNDARY]。そしてあなたたちの信仰がそれによって深くなるようになさったのよ」と母は私,召されたのよ,1,「明ちゃんは、神様のご用をするために天に召されたのよ。そしてあなたたちの信仰がそれによって深くなるようになさったのよ」と母は私
855,49,召される,春を待たずに天に[PET_BOUNDARY]召された[PET_BOUNDARY]「幻のステイヤー」ブライトシンボリ所属 野平祐二厩舎生産 日高シンボリ牧場馬主,召された,1,春を待たずに天に召された「幻のステイヤー」ブライトシンボリ所属 野平祐二厩舎生産 日高シンボリ牧場馬主
856,49,召される,われていたそうです。そして１９１８年のその孤独な生涯を終えました。マリオンが天に[PET_BOUNDARY]召された[PET_BOUNDARY]瞬間・・・それはセーシェルゾウガメがこの地球上からいなくなった瞬間でもあるので,召された,1,われていたそうです。そして１９１８年のその孤独な生涯を終えました。マリオンが天に召された瞬間・・・それはセーシェルゾウガメがこの地球上からいなくなった瞬間でもあるので
857,49,召される,この三人がクリスチャンになりましたなら、いつ天に[PET_BOUNDARY]召されても[PET_BOUNDARY]よろしいです」 そしてわたしは、この三人に葉書を書いた。わたしがこんなに喜ん,召されても,1,この三人がクリスチャンになりましたなら、いつ天に召されてもよろしいです」 そしてわたしは、この三人に葉書を書いた。わたしがこんなに喜ん
858,49,召される,そして昨年、メンバーのひとりであるｋｅｙのリック・ライトが癌により天に[PET_BOUNDARY]召されました[PET_BOUNDARY]。 デイヴ・ギルモアの雑誌等でのインタビューを読む限り、残った３人,召されました,1,そして昨年、メンバーのひとりであるｋｅｙのリック・ライトが癌により天に召されました。 デイヴ・ギルモアの雑誌等でのインタビューを読む限り、残った３人
859,49,召される,ッキーとともにわが家の家族の一員になった子で、一年間の闘病生活ののち十五才で天に[PET_BOUNDARY]召された[PET_BOUNDARY]子。光命は、わが家の庭にフラフラと入りこんできた子で、保護後に推定した年齢は十,召された,1,ッキーとともにわが家の家族の一員になった子で、一年間の闘病生活ののち十五才で天に召された子。光命は、わが家の庭にフラフラと入りこんできた子で、保護後に推定した年齢は十
860,49,召される,とリキを信じ、夢みていたのです。私たちは「リキ」を最後まで看取ろうと思った天国に[PET_BOUNDARY]召された[PET_BOUNDARY]日 三月十三日の午後二時ちょっとすぎ、勤め先の私の電話が鳴りました。妻の声でし,召された,1,とリキを信じ、夢みていたのです。私たちは「リキ」を最後まで看取ろうと思った天国に召された日 三月十三日の午後二時ちょっとすぎ、勤め先の私の電話が鳴りました。妻の声でし
861,50,安らかに眠る,あっても、タツヤがだれよりも猫をかわいがっていることは、彼のふところにあつまって[PET_BOUNDARY]安らかに眠る[PET_BOUNDARY]猫たちの姿をみてわかる気がした。 兄弟のような仲間たちにかこまれ、ぶつかったり,安らかに眠る,0,あっても、タツヤがだれよりも猫をかわいがっていることは、彼のふところにあつまって安らかに眠る猫たちの姿をみてわかる気がした。 兄弟のような仲間たちにかこまれ、ぶつかったり
862,50,安らかに眠る,くれ。きみはどこにいるんだ。おしえてくれさえしたら、ぼくの腕に抱き取って、きみを[PET_BOUNDARY]安らかに眠らせて[PET_BOUNDARY]あげよう」 枕に耳を押しつけて何度も何度も語りかけているうちに暗い眠りの中,安らかに眠らせて,0,くれ。きみはどこにいるんだ。おしえてくれさえしたら、ぼくの腕に抱き取って、きみを安らかに眠らせてあげよう」 枕に耳を押しつけて何度も何度も語りかけているうちに暗い眠りの中
863,50,安らかに眠る,す」 「水は？」 「飲みません」 「ご飯も、それじゃ食べないな」 「横になって、[PET_BOUNDARY]安らかに眠って[PET_BOUNDARY]います」 実際、その時ビッキは、何も食わず、何も飲まずに、安らかに眠っていた,安らかに眠って,0,す」 「水は？」 「飲みません」 「ご飯も、それじゃ食べないな」 「横になって、安らかに眠っています」 実際、その時ビッキは、何も食わず、何も飲まずに、安らかに眠っていた
864,50,安らかに眠る,す」 「水は？」 「飲みません」 「ご飯も、それじゃ食べないな」 「横になって、安らかに眠っています」 実際、その時ビッキは、何も食わず、何も飲まずに、[PET_BOUNDARY]安らかに眠って[PET_BOUNDARY]いた,安らかに眠って,0,す」 「水は？」 「飲みません」 「ご飯も、それじゃ食べないな」 「横になって、安らかに眠っています」 実際、その時ビッキは、何も食わず、何も飲まずに、安らかに眠っていた
